pet,color,sex,age,size,want_pet,want_sex,want_age,want_size,want_color,recommend
dog,Brown and white,female,2 years,medium,dog,male,4 years,medium,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,medium,White,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,medium,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,Black,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,White,no
dog,Brown and white,female,2 years,medium,dog,male,4 years,small,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,Black,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,White,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,large,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,Black,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,White,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,medium,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,Black,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,White,no
dog,Brown and white,female,2 years,medium,dog,male,5 months,small,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,Black,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,White,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,large,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,Black,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,White,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,medium,White and orange,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,Black,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,Brown,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,Brown and gray,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,Brown and white,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,Tri-color,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,White,no
dog,Brown and white,female,2 years,medium,dog,male,5 years,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,1 months,large,Black,no
dog,Brown,male,1 years,medium,cat,female,1 months,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,1 months,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,1 months,large,White,no
dog,Brown,male,1 years,medium,cat,female,1 months,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,1 months,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,1 months,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,1 months,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,1 months,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,1 months,medium,White,no
dog,Brown,male,1 years,medium,cat,female,1 months,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,1 months,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,1 months,small,Black,no
dog,Brown,male,1 years,medium,cat,female,1 months,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,1 months,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,1 months,small,White,no
dog,Brown,male,1 years,medium,cat,female,1 months,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,1 months,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,1 years,large,Black,no
dog,Brown,male,1 years,medium,cat,female,1 years,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,1 years,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,1 years,large,White,no
dog,Brown,male,1 years,medium,cat,female,1 years,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,1 years,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,1 years,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,1 years,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,1 years,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,1 years,medium,White,no
dog,Brown,male,1 years,medium,cat,female,1 years,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,1 years,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,1 years,small,Black,no
dog,Brown,male,1 years,medium,cat,female,1 years,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,1 years,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,1 years,small,White,no
dog,Brown,male,1 years,medium,cat,female,1 years,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,1 years,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,2 months,large,Black,no
dog,Brown,male,1 years,medium,cat,female,2 months,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,2 months,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,2 months,large,White,no
dog,Brown,male,1 years,medium,cat,female,2 months,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,2 months,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,2 months,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,2 months,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,2 months,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,2 months,medium,White,no
dog,Brown,male,1 years,medium,cat,female,2 months,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,2 months,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,2 months,small,Black,no
dog,Brown,male,1 years,medium,cat,female,2 months,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,2 months,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,2 months,small,White,no
dog,Brown,male,1 years,medium,cat,female,2 months,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,2 months,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,2 years,large,Black,no
dog,Brown,male,1 years,medium,cat,female,2 years,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,2 years,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,2 years,large,White,no
dog,Brown,male,1 years,medium,cat,female,2 years,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,2 years,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,2 years,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,2 years,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,2 years,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,2 years,medium,White,no
dog,Brown,male,1 years,medium,cat,female,2 years,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,2 years,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,2 years,small,Black,no
dog,Brown,male,1 years,medium,cat,female,2 years,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,2 years,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,2 years,small,White,no
dog,Brown,male,1 years,medium,cat,female,2 years,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,2 years,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,3 months,large,Black,no
dog,Brown,male,1 years,medium,cat,female,3 months,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,3 months,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,3 months,large,White,no
dog,Brown,male,1 years,medium,cat,female,3 months,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,3 months,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,3 months,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,3 months,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,3 months,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,3 months,medium,White,no
dog,Brown,male,1 years,medium,cat,female,3 months,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,3 months,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,3 months,small,Black,no
dog,Brown,male,1 years,medium,cat,female,3 months,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,3 months,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,3 months,small,White,no
dog,Brown,male,1 years,medium,cat,female,3 months,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,3 months,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,3 years,large,Black,no
dog,Brown,male,1 years,medium,cat,female,3 years,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,3 years,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,3 years,large,White,no
dog,Brown,male,1 years,medium,cat,female,3 years,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,3 years,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,3 years,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,3 years,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,3 years,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,3 years,medium,White,no
dog,Brown,male,1 years,medium,cat,female,3 years,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,3 years,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,3 years,small,Black,no
dog,Brown,male,1 years,medium,cat,female,3 years,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,3 years,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,3 years,small,White,no
dog,Brown,male,1 years,medium,cat,female,3 years,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,3 years,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,4 years,large,Black,no
dog,Brown,male,1 years,medium,cat,female,4 years,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,4 years,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,4 years,large,White,no
dog,Brown,male,1 years,medium,cat,female,4 years,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,4 years,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,4 years,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,4 years,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,4 years,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,4 years,medium,White,no
dog,Brown,male,1 years,medium,cat,female,4 years,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,4 years,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,4 years,small,Black,no
dog,Brown,male,1 years,medium,cat,female,4 years,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,4 years,small,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,4 years,small,White,no
dog,Brown,male,1 years,medium,cat,female,4 years,small,White and gray,no
dog,Brown,male,1 years,medium,cat,female,4 years,small,White and orange,no
dog,Brown,male,1 years,medium,cat,female,5 months,large,Black,no
dog,Brown,male,1 years,medium,cat,female,5 months,large,Black and white,no
dog,Brown,male,1 years,medium,cat,female,5 months,large,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,5 months,large,White,no
dog,Brown,male,1 years,medium,cat,female,5 months,large,White and gray,no
dog,Brown,male,1 years,medium,cat,female,5 months,large,White and orange,no
dog,Brown,male,1 years,medium,cat,female,5 months,medium,Black,no
dog,Brown,male,1 years,medium,cat,female,5 months,medium,Black and white,no
dog,Brown,male,1 years,medium,cat,female,5 months,medium,Tri-color,no
dog,Brown,male,1 years,medium,cat,female,5 months,medium,White,no
dog,Brown,male,1 years,medium,cat,female,5 months,medium,White and gray,no
dog,Brown,male,1 years,medium,cat,female,5 months,medium,White and orange,no
dog,Brown,male,1 years,medium,cat,female,5 months,small,Black,no
dog,Brown,male,1 years,medium,cat,female,5 months,small,Black and white,no
dog,Brown,male,1 years,medium,cat,female,5 months,small,Tri-color,no
